id,_natsuno<jpn>,natsuno<eng>,_kiko<jpn>,kiko<eng>,_shino<jpn>,shino<eng>,_akane<jpn>,akane<eng>,_minamo<jpn>,minamo<eng>,_itsuka<jpn>,itsuka<eng>,_hinase<jpn>,hinase<eng>,_meguru<jpn>,meguru<eng>
changedStamina_200,ちょっとお腹空いてきたかも......,<PLEASE_TRANSLATE>,ちょっとだけ......お腹空いてきました......,<PLEASE_TRANSLATE>,ちょっと小腹空いてきたなー,<PLEASE_TRANSLATE>,小腹すいたなー,<PLEASE_TRANSLATE>,小腹、空いてきたねぇ,<PLEASE_TRANSLATE>,少し小腹が空いてきたな,<PLEASE_TRANSLATE>,少々、小腹が空いてきましたね......,<PLEASE_TRANSLATE>,お腹空いてきたかも......ちょ、ちょっとだけ......,<PLEASE_TRANSLATE>
changedStamina_300,お腹空いたな......,<PLEASE_TRANSLATE>,お腹空いたな......,<PLEASE_TRANSLATE>,あー、お腹空いた！,<PLEASE_TRANSLATE>,んー.......お腹空いた......,<PLEASE_TRANSLATE>,お腹すーいた......,<PLEASE_TRANSLATE>,お腹空いてきた......,<PLEASE_TRANSLATE>,お腹が鳴りそうです......お恥ずかしい......,<PLEASE_TRANSLATE>,お、お腹空いたな......とか言ってみたりして......,<PLEASE_TRANSLATE>
changedStamina_400,もう......お腹空きすぎで......歩きたくない......,<PLEASE_TRANSLATE>,もう、お腹ぺこぺこで......これ以上は......,<PLEASE_TRANSLATE>,もー、お腹ペコペコ！,<PLEASE_TRANSLATE>,あー......もう動きたくなーい......お腹空いた......,<PLEASE_TRANSLATE>,うぅ......お腹空きすぎて、お腹痛くなってきた......,<PLEASE_TRANSLATE>,お腹空いた......もう、これ以上は......,<PLEASE_TRANSLATE>,もうお腹もなりません......うう......,<PLEASE_TRANSLATE>,あ、あの......お腹空きすぎ......これはまじ......,<PLEASE_TRANSLATE>
use00,{0}を使ったよ,<PLEASE_TRANSLATE>,{0}を使いました！,<PLEASE_TRANSLATE>,{0}を使ったよ！,<PLEASE_TRANSLATE>,{0}、使ったよー,<PLEASE_TRANSLATE>,{0}、使ったよ,<PLEASE_TRANSLATE>,{0}、使った,<PLEASE_TRANSLATE>,{0}を使いました,<PLEASE_TRANSLATE>,{0}を使ったっす！,<PLEASE_TRANSLATE>
equip00,{0}を装備したよ,<PLEASE_TRANSLATE>,{0}を装備しました......,<PLEASE_TRANSLATE>,{0}を装備完了！,<PLEASE_TRANSLATE>,{0}、装備したよー,<PLEASE_TRANSLATE>,{0}、装備した,<PLEASE_TRANSLATE>,{0}、装備した,<PLEASE_TRANSLATE>,{0}を装備しました,<PLEASE_TRANSLATE>,{0}を装備したっす！　いい感じ！,<PLEASE_TRANSLATE>
equipTool00,{0}、手に持ったよ,<PLEASE_TRANSLATE>,{0}、手に持ちました......,<PLEASE_TRANSLATE>,{0}、手に持ったよ！,<PLEASE_TRANSLATE>,{0}、手に持ったー,<PLEASE_TRANSLATE>,{0}、手に持ったよ,<PLEASE_TRANSLATE>,{0}、手に持った,<PLEASE_TRANSLATE>,{0}、手に持ちましたよ,<PLEASE_TRANSLATE>,{0}、手に持った！,<PLEASE_TRANSLATE>
weaponBroken00,{0}が壊れちゃった......。あーあ......,<PLEASE_TRANSLATE>,ご、ごめんなさい！　{0}、壊しちゃいました......,<PLEASE_TRANSLATE>,{0}、壊れちゃった......今までありがと！　さよなら！,<PLEASE_TRANSLATE>,{0}、壊れちゃったー......修理は難しいね......,<PLEASE_TRANSLATE>,あー......{0}、壊れた......すまん......,<PLEASE_TRANSLATE>,{0}が壊れた......,<PLEASE_TRANSLATE>,{0}が壊れてしまいました......<br>ごめんなさい、さようなら......,<PLEASE_TRANSLATE>,{0}が壊れちゃった......す、すみません......！,<PLEASE_TRANSLATE>
eat00,{0}、食べちゃうね......<br>おいしい......,<PLEASE_TRANSLATE>,{0}、いただきます......！,<PLEASE_TRANSLATE>,{0}を食べるね<br>うまうま,<PLEASE_TRANSLATE>,{0}、食べちゃおー,<PLEASE_TRANSLATE>,{0}、食べるね,<PLEASE_TRANSLATE>,{0}、食べるよ......<br>......おいしい,<PLEASE_TRANSLATE>,{0}、食べますね......<br>まぁ。おいしい......,<PLEASE_TRANSLATE>,{0}、食べちゃお！<br>うめ！,<PLEASE_TRANSLATE>
eat_favorite00,{0}、食べちゃうね......<br>おいし......。わたし、お米好きなんだよね,<PLEASE_TRANSLATE>,{0}、いただきます......！<br>おいしい......。野菜は、やっぱり気持ちが落ち着きます......,<PLEASE_TRANSLATE>,{0}を食べるね<br>おいしー！　あたし、卵大好き！,<PLEASE_TRANSLATE>,{0}、食べちゃおー<br>うーむ！　やっぱ肉だねー,<PLEASE_TRANSLATE>,{0}、食べよっと......<br>うむうむ、肉はいつ食べてもうまい,<PLEASE_TRANSLATE>,{0}、食べるよ......<br>おいし......。卵料理は至高,<PLEASE_TRANSLATE>,{0}、食べちゃいます......<br>あら、本当においしい......。私、お野菜の甘味って大好きなんです,<PLEASE_TRANSLATE>,{0}、食べちゃお！<br>うまい......肉、うまい......,<PLEASE_TRANSLATE>
eat_dislike00,{0}、食べてみる......<br>......わたし、これ苦手なんだよね......,<PLEASE_TRANSLATE>,{0}、食べてみます......<br>......私、卵、苦手なんですよね......,<PLEASE_TRANSLATE>,{0}、食べてみる......<br>うー......野菜きらーい,<PLEASE_TRANSLATE>,{0}、食べてみるねー<br>うーん......野菜のシャキシャキがどーしてもなー......,<PLEASE_TRANSLATE>,{0}、食べるね......<br>......パンより米派......なんだよね。どっちかっていうと,<PLEASE_TRANSLATE>,{0}、食べてみる......<br>......私、これ、嫌い,<PLEASE_TRANSLATE>,{0}、食べてみます......<br>......うーん......お肉をたくさん食べると、ちょっと苦しくなってしまいますね......,<PLEASE_TRANSLATE>,{0}、食べてみる......<br>......うち、なぜかお米苦手なんすよね......,<PLEASE_TRANSLATE>
eat_notTasty00,{0}、食べてみる......<br>うーん......これだけで食べるものじゃないね......,<PLEASE_TRANSLATE>,{0}、食べてみます......<br>......このままで食べるには、ちょっと......うーん......,<PLEASE_TRANSLATE>,{0}、食べてみる......<br>......これだけで食べるものじゃないね......,<PLEASE_TRANSLATE>,{0}、食べてみるねー<br>うーん......このままで食べるものじゃないなー.......,<PLEASE_TRANSLATE>,{0}、食べてみる......<br>......このまま食べるもんじゃない......,<PLEASE_TRANSLATE>,{0}、食べてみる......<br>うーん......これだけで食べるものじゃない......な......,<PLEASE_TRANSLATE>,{0}、食べてみます......<br>......ええと......これだけで食べるのも、なかなか......貴重な体験ですね......,<PLEASE_TRANSLATE>,{0}、食べてみるっす......<br>......これだけで食べるものじゃないよね......そりゃそう......,<PLEASE_TRANSLATE>
read00,『{0}』って書いてある......,<PLEASE_TRANSLATE>,『{0}』って書いてあります......,<PLEASE_TRANSLATE>,『{0}』って書いてあるね,<PLEASE_TRANSLATE>,『{0}』って書いてあるねー,<PLEASE_TRANSLATE>,『{0}』って書いてあるよ,<PLEASE_TRANSLATE>,『{0}』と書いてある......,<PLEASE_TRANSLATE>,『{0}』と書いてあります......,<PLEASE_TRANSLATE>,『{0}』って書いてある......,<PLEASE_TRANSLATE>
questSuccess_goOutside00,これでここは終わりかな......,<PLEASE_TRANSLATE>,これでおしまいにしましょう......よし,<PLEASE_TRANSLATE>,さて、これでおしまいかな,<PLEASE_TRANSLATE>,これで終わりにしよっかー,<PLEASE_TRANSLATE>,これで、終わりにしますかー,<PLEASE_TRANSLATE>,これでここは終わりにしよう,<PLEASE_TRANSLATE>,これでここは終わり......ですかね,<PLEASE_TRANSLATE>,これでここは終わりかな！,<PLEASE_TRANSLATE>
questSuccess_goOutside01,ここは、こんなもんかな......,<PLEASE_TRANSLATE>,ここは終わりですかね......,<PLEASE_TRANSLATE>,うん、ここは終わりでいいかな！,<PLEASE_TRANSLATE>,ここは終わりかなー,<PLEASE_TRANSLATE>,ここは、これで終わりかね,<PLEASE_TRANSLATE>,ここは、こんなもんだろう,<PLEASE_TRANSLATE>,ここは、こんなものでしょうか......,<PLEASE_TRANSLATE>,ここは、こんなもんかなー,<PLEASE_TRANSLATE>
questSuccess_goOutside02,これで終わりかな、ここは,<PLEASE_TRANSLATE>,よし、ここはもう出ましょう,<PLEASE_TRANSLATE>,ここは終わりだね,<PLEASE_TRANSLATE>,ここは、おしまいだねー,<PLEASE_TRANSLATE>,ここは、おしまい,<PLEASE_TRANSLATE>,これで終わりだろう、ここは,<PLEASE_TRANSLATE>,これでおしまいですかね、この辺りは,<PLEASE_TRANSLATE>,これで終わりかな！,<PLEASE_TRANSLATE>
questFailed00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
questStart00,到着っと,<PLEASE_TRANSLATE>,到着です,<PLEASE_TRANSLATE>,到着！,<PLEASE_TRANSLATE>,着いたね,<PLEASE_TRANSLATE>,着いたね,<PLEASE_TRANSLATE>,......到着,<PLEASE_TRANSLATE>,到着です,<PLEASE_TRANSLATE>,きたきたきた！,<PLEASE_TRANSLATE>
questStart01,ついたついた......,<PLEASE_TRANSLATE>,着きました......,<PLEASE_TRANSLATE>,着いたー！,<PLEASE_TRANSLATE>,んー、やっと到着！,<PLEASE_TRANSLATE>,やっと、到着かー,<PLEASE_TRANSLATE>,ついた......,<PLEASE_TRANSLATE>,さぁ、着きましたよ,<PLEASE_TRANSLATE>,到着！,<PLEASE_TRANSLATE>
questStart02,んー......運転つかれたー,<PLEASE_TRANSLATE>,ここ、ですね,<PLEASE_TRANSLATE>,ここだね,<PLEASE_TRANSLATE>,さて。着いたねー,<PLEASE_TRANSLATE>,ここ、見てみようか,<PLEASE_TRANSLATE>,ついた......,<PLEASE_TRANSLATE>,ここですね。着きました,<PLEASE_TRANSLATE>,着いたー！,<PLEASE_TRANSLATE>
questStart_sub00,さて、何かあるかな......,<PLEASE_TRANSLATE>,お、置いてかないでくださいね......,<PLEASE_TRANSLATE>,さて、物色ぶっしょく！,<PLEASE_TRANSLATE>,さーて、何かいいものあるかなー,<PLEASE_TRANSLATE>,さて、なんかあるかね,<PLEASE_TRANSLATE>,......何か残ってるといいけど,<PLEASE_TRANSLATE>,がんばって、役に立ちますね......！,<PLEASE_TRANSLATE>,ここには何があるっかなー,<PLEASE_TRANSLATE>
startLocation00,{0}件目、{1}だね......,<PLEASE_TRANSLATE>,{0}件目......{1}です......,<PLEASE_TRANSLATE>,{0}件目！　{1}に来たよ,<PLEASE_TRANSLATE>,{0}件目、{1}だねー,<PLEASE_TRANSLATE>,{0}件目、{1}だね,<PLEASE_TRANSLATE>,{0}件目、{1}に来た,<PLEASE_TRANSLATE>,{0}件目、{1}です......,<PLEASE_TRANSLATE>,{0}件目、{1}！,<PLEASE_TRANSLATE>
confirmMoveOutside00,{0}の方<button>行く</button>？　もうちょっと<button>探索</button>する？,<PLEASE_TRANSLATE>,{0}の方、<button>行きます</button>？　もうちょっと<button>探索</button>します......？,<PLEASE_TRANSLATE>,{0}の方<button>行っちゃう</button>？　もちょっと<button>探索</button>しとく？,<PLEASE_TRANSLATE>,さーて、{0}の方<button>行く</button>？　もーちょっと<button>探索</button>しとく？,<PLEASE_TRANSLATE>,さて......{0}の方<button>行っとく</button>？　もーちょっと<button>探索</button>？,<PLEASE_TRANSLATE>,{0}の方<button>行く</button>？　まだ<button>探索</button>する？,<PLEASE_TRANSLATE>,{0}の方<button>行きます</button>？　もうちょっと<button>探索</button>してみましょうか？,<PLEASE_TRANSLATE>,{0}の方<button>行く</button>っすか？　もうちょっと<button>探索</button>してみる？,<PLEASE_TRANSLATE>
checkNextLocation00,向こうに{0}が見えるけど......どれ、行ってみる？　それとも、もう<button>帰る</button>？,<PLEASE_TRANSLATE>,向こうに{0}が見えますね......どれに行ってみます？　それとも、もう<button>帰ります</button>？,<PLEASE_TRANSLATE>,向こうに{0}があるね。どする？　どれ行く？　それとも、もー<button>帰ろ</button>っか？,<PLEASE_TRANSLATE>,ふー。向こうに{0}が見えるね。どれに行くー？　あー、それとも、もー<button>帰っちゃう</button>？,<PLEASE_TRANSLATE>,うーんと。向こうに{0}が見えるね。どれ、行っとく？　もう<button>帰って</button>もいいよ,<PLEASE_TRANSLATE>,向こうに{0}が見える......どれ、行く？　それとも、もう<button>帰る</button>？,<PLEASE_TRANSLATE>,向こうに{0}が見えます......どれ、行ってみましょう？　それとも、もう<button>帰ります</button>？,<PLEASE_TRANSLATE>,向こうに{0}が見えるなー......どれ、行ってみよっかな。それとも、もう<button>帰る</button>っすか？,<PLEASE_TRANSLATE>
checkNextLocationHungry00,向こうに{0}が見えるけど......行く？　もう<button>帰る</button>方がよくない？　お腹空いたよ......,<PLEASE_TRANSLATE>,向こうに{0}が見えますね......行きます......？　もう<button>帰りたい</button>かもです......お腹空いた......,<PLEASE_TRANSLATE>,向こうに{0}があるけど......行く？　もー<button>帰る</button>ことにしない？　お腹空いたよー,<PLEASE_TRANSLATE>,ふー。向こうに{0}が見えるけど、行くー？　でも、もー<button>帰りたい</button>なー。お腹ぺこぺこだよ,<PLEASE_TRANSLATE>,うーんと。向こうに{0}が見えるけど、行っとく？　けどまぁ、もう<button>帰りたい</button>なー。お腹ぺこぺこ,<PLEASE_TRANSLATE>,向こうに{0}が見える......どれ、行く？　もう<button>帰る</button>ことにしない？　お腹空いたし......,<PLEASE_TRANSLATE>,向こうに{0}が見えますが......行きます？　何もなければ、もう<button>帰る</button>方が......お腹空いてしまいました......,<PLEASE_TRANSLATE>,向こうに{0}が見えるけど......い、行くっすか？　もう<button>帰る</button>方がよくない......？　お腹空いたし......？,<PLEASE_TRANSLATE>
checkNextLocationFoundMemoryItem00,向こうに{0}が見えるけど......行く？　{1}、見つけたし、もう<button>帰る</button>方がよくない？,<PLEASE_TRANSLATE>,向こうに{0}が見えますね......行きます......？　{1}、見つけたし、もう<button>帰りたい</button>かもです,<PLEASE_TRANSLATE>,向こうに{0}があるけど......行く？　{1}、見つけたし、もー<button>帰る</button>ことにしない？,<PLEASE_TRANSLATE>,ふー。向こうに{0}が見えるけど、行くー？　{1}、見つけたし、もー<button>帰りたい</button>なー,<PLEASE_TRANSLATE>,うーんと。向こうに{0}が見えるけど、行っとく？　{1}、見つけたし、うちはもう<button>帰りたい</button>かな,<PLEASE_TRANSLATE>,向こうに{0}が見える......どれ、行く？　{1}、見つけたし、もう<button>帰る</button>ことにしない？,<PLEASE_TRANSLATE>,向こうに{0}が見えます......行きます？　{1}、見つけましたし、もう<button>帰る</button>方がよいと思いますけど......,<PLEASE_TRANSLATE>,向こうに{0}が見えるけど......行くっすか？　{1}、見つけたし、もう<button>帰る</button>方がよかったり......？,<PLEASE_TRANSLATE>
completeSearch00,この辺は、もう何も残ってないかな......,<PLEASE_TRANSLATE>,この辺は、もう何も残ってないですね......,<PLEASE_TRANSLATE>,この辺は、もう何も残ってないかなー,<PLEASE_TRANSLATE>,この辺は、もう何も残ってないねー,<PLEASE_TRANSLATE>,この辺は、もうなんも残っとらんね,<PLEASE_TRANSLATE>,この辺は、もう何も残ってなさそうだ,<PLEASE_TRANSLATE>,この辺は、これで全部ですかね......,<PLEASE_TRANSLATE>,この辺は、もう何も残ってないっすかね......,<PLEASE_TRANSLATE>
continueSearch00,まだ、何か残ってるかな......,<PLEASE_TRANSLATE>,まだ、何かありますかね......,<PLEASE_TRANSLATE>,えーっと、まだ何かあるかな,<PLEASE_TRANSLATE>,んー......まだ何かあったかな......,<PLEASE_TRANSLATE>,んー......まだなんかある......？,<PLEASE_TRANSLATE>,まだ、残ってるものは......,<PLEASE_TRANSLATE>,まだ、何かありますかね......,<PLEASE_TRANSLATE>,まだ、何かあーるかな,<PLEASE_TRANSLATE>
continueSearch01,うーん......まだ何かあるかな......,<PLEASE_TRANSLATE>,他に、何かありましたっけ......,<PLEASE_TRANSLATE>,まだ見てないものは......,<PLEASE_TRANSLATE>,あとー調べてないものはー......,<PLEASE_TRANSLATE>,ほか......なんか調べとらんもの......,<PLEASE_TRANSLATE>,......まだ何かあるかな,<PLEASE_TRANSLATE>,うーん......まだ何か残っているもの......,<PLEASE_TRANSLATE>,うーん......ま、まだ何かあるっすかね......,<PLEASE_TRANSLATE>
continueSearch02,まだ見てないものは......っと,<PLEASE_TRANSLATE>,うーんと......まだ見てないものは......,<PLEASE_TRANSLATE>,あとはー......何があるかなー,<PLEASE_TRANSLATE>,まだ何か残ってるかな......,<PLEASE_TRANSLATE>,まだ、なんか残っとるかねー......,<PLEASE_TRANSLATE>,まだ見てないものは......,<PLEASE_TRANSLATE>,まだ見てないもの......どなたか......,<PLEASE_TRANSLATE>,うーむ、まだ見てないものはーっと,<PLEASE_TRANSLATE>
nextLocation00,じゃ、次いこ,<PLEASE_TRANSLATE>,先に進みますね......,<PLEASE_TRANSLATE>,次いこ！,<PLEASE_TRANSLATE>,進むね,<PLEASE_TRANSLATE>,いこいこ,<PLEASE_TRANSLATE>,じゃあ、次にいこう,<PLEASE_TRANSLATE>,じゃあ、次、行きましょう,<PLEASE_TRANSLATE>,じゃ、次いこー！,<PLEASE_TRANSLATE>
nextLocation01,よし、行こっか,<PLEASE_TRANSLATE>,い、行きましょう......,<PLEASE_TRANSLATE>,よし、いこー,<PLEASE_TRANSLATE>,んー。いこっかー,<PLEASE_TRANSLATE>,次、いってみよう,<PLEASE_TRANSLATE>,よし、行こう,<PLEASE_TRANSLATE>,それで、次に,<PLEASE_TRANSLATE>,よし、いこいこ！　ゴーゴー！,<PLEASE_TRANSLATE>
nextLocation02,次は何があるかな,<PLEASE_TRANSLATE>,行きます！,<PLEASE_TRANSLATE>,さぁさぁ、次は何があるかな～,<PLEASE_TRANSLATE>,さてさて......お次はどんなとこかな～,<PLEASE_TRANSLATE>,はい、じゃあ、つぎー,<PLEASE_TRANSLATE>,次に進もう,<PLEASE_TRANSLATE>,次も、何かあるといいですね,<PLEASE_TRANSLATE>,次は何が見つかるかなー,<PLEASE_TRANSLATE>
returnGateway00,よし、戻ろ,<PLEASE_TRANSLATE>,じゃあ、戻りますね,<PLEASE_TRANSLATE>,帰るよ！,<PLEASE_TRANSLATE>,戻ろーっと,<PLEASE_TRANSLATE>,戻ろうかね,<PLEASE_TRANSLATE>,よし、戻ろう,<PLEASE_TRANSLATE>,では、戻りましょう,<PLEASE_TRANSLATE>,よし、戻りますかー！,<PLEASE_TRANSLATE>
returnGateway01,ふー。帰ろっか,<PLEASE_TRANSLATE>,ふぅぅ......帰ります......,<PLEASE_TRANSLATE>,お疲れ！　さ、帰ろ～,<PLEASE_TRANSLATE>,じゃあ、帰る！,<PLEASE_TRANSLATE>,じゃあ、帰ろう,<PLEASE_TRANSLATE>,ふぅ......。帰ろう,<PLEASE_TRANSLATE>,ふぅ。帰りましょうね,<PLEASE_TRANSLATE>,ふー。おわり！　帰ろ！,<PLEASE_TRANSLATE>
returnGateway02,じゃあ、今日はここまでにしよっか,<PLEASE_TRANSLATE>,そうしましょうか......うん。戻ります！,<PLEASE_TRANSLATE>,ふぅ......じゃ、今日はここまで～,<PLEASE_TRANSLATE>,帰宅帰宅～,<PLEASE_TRANSLATE>,帰りましょうねー,<PLEASE_TRANSLATE>,じゃあ、今日はここまでにしようか,<PLEASE_TRANSLATE>,じゃあ、今日はここまでにして。撤収です,<PLEASE_TRANSLATE>,じゃあ、今日はここまで！,<PLEASE_TRANSLATE>
areaComplete00,この辺りは、だいたい終わったかな......<br>ふぅ......疲れた,<PLEASE_TRANSLATE>,この辺は、これでおしまいです......<br>疲れたぁ......,<PLEASE_TRANSLATE>,よし！<br>この辺りは、これで終わり！,<PLEASE_TRANSLATE>,これで、この辺りは全部見たかなー<br>お疲れさまだねー,<PLEASE_TRANSLATE>,これで、この辺はもうおっけーかな,<PLEASE_TRANSLATE>,この辺りは、だいたい終わったかな......<br>......疲れた,<PLEASE_TRANSLATE>,この辺りは、だいたい終わりましたかね......<br>ふぅ。疲れちゃいました,<PLEASE_TRANSLATE>,この辺りは、だいたい終わったかな......<br>ふぅ......疲れたー,<PLEASE_TRANSLATE>
areaComplete01,この辺は、もういいかな<br>あっつー......,<PLEASE_TRANSLATE>,この辺りは、このくらいですかね......<br>はぁぁ......,<PLEASE_TRANSLATE>,さて、こんなもんかな<br>だいたい見終わったし、終わり！,<PLEASE_TRANSLATE>,んー......だいたい見終わったかな<br>よしよし、まぁこんなもんでしょ,<PLEASE_TRANSLATE>,よし、だいたい見終わった<br>もう十分でしょ,<PLEASE_TRANSLATE>,この辺は、もういいかな<br>......よし,<PLEASE_TRANSLATE>,この辺は、もういいですかね<br>あっつーい,<PLEASE_TRANSLATE>,この辺は、もういいかな<br>暑い！,<PLEASE_TRANSLATE>
areaComplete02,だいたい見終わったかな<br>やー......疲れた疲れた,<PLEASE_TRANSLATE>,これで、だいたいおしまいですね......<br>今日も終わっちゃうな......,<PLEASE_TRANSLATE>,うーん、この辺りはおしまいだね<br>疲れたー,<PLEASE_TRANSLATE>,この辺りはこれで終わり！<br>やー......まぁまぁ疲れちゃったなー,<PLEASE_TRANSLATE>,おしまい！<br>疲れた疲れた......,<PLEASE_TRANSLATE>,だいたい見終わったかな<br>......疲れた,<PLEASE_TRANSLATE>,だいたい見終わりましたかね<br>やぁ......疲れました,<PLEASE_TRANSLATE>,だいたい見終わったかな<br>やー......疲れた疲れた！,<PLEASE_TRANSLATE>
find00,{0}を見つけたよ,<PLEASE_TRANSLATE>,{0}を見つけました......,<PLEASE_TRANSLATE>,{0}を発見！,<PLEASE_TRANSLATE>,{0}、見つけたー,<PLEASE_TRANSLATE>,{0}、見つけた,<PLEASE_TRANSLATE>,{0}を見つけた,<PLEASE_TRANSLATE>,{0}を見つけました,<PLEASE_TRANSLATE>,{0}、みーっけ！,<PLEASE_TRANSLATE>
find01,{0}、みっけ,<PLEASE_TRANSLATE>,あ、{0}、見つけました,<PLEASE_TRANSLATE>,{0}、みーっけ,<PLEASE_TRANSLATE>,{0}、はっけーん,<PLEASE_TRANSLATE>,{0}、発見,<PLEASE_TRANSLATE>,{0}、見つけた,<PLEASE_TRANSLATE>,{0}、発見です,<PLEASE_TRANSLATE>,{0}、見つけたっす！,<PLEASE_TRANSLATE>
find02,あ、{0}だ,<PLEASE_TRANSLATE>,{0}、見つけました......,<PLEASE_TRANSLATE>,あー！　{0}、見つけた！,<PLEASE_TRANSLATE>,んー？　{0}、みっけー,<PLEASE_TRANSLATE>,あ......{0}、みっけ,<PLEASE_TRANSLATE>,......{0}だ,<PLEASE_TRANSLATE>,あ、{0}見つけました,<PLEASE_TRANSLATE>,あ、{0}だ！,<PLEASE_TRANSLATE>
callObject00,{0}......あった,<PLEASE_TRANSLATE>,{0}......あ、ありました,<PLEASE_TRANSLATE>,{0}？　あ、あった,<PLEASE_TRANSLATE>,{0}、あるねー,<PLEASE_TRANSLATE>,{0}？　あ......これね,<PLEASE_TRANSLATE>,{0}......あった,<PLEASE_TRANSLATE>,{0}......ありました,<PLEASE_TRANSLATE>,{0}......あった！,<PLEASE_TRANSLATE>
callObject01,{0}......ん。見つけた,<PLEASE_TRANSLATE>,{0}......？　あ、見つけました！,<PLEASE_TRANSLATE>,{0}......あ、みっけ,<PLEASE_TRANSLATE>,{0}？　あ、あったー,<PLEASE_TRANSLATE>,{0}、あるね,<PLEASE_TRANSLATE>,{0}......。ああ、見つけた,<PLEASE_TRANSLATE>,{0}......あ、はい。見つけました,<PLEASE_TRANSLATE>,{0}......お。見つけた！,<PLEASE_TRANSLATE>
callObject02,{0}？　......あ。あるね,<PLEASE_TRANSLATE>,えーと......{0}......あ、ありました,<PLEASE_TRANSLATE>,{0}......あるね,<PLEASE_TRANSLATE>,{0}......お。見つけた,<PLEASE_TRANSLATE>,{0}......。あ、見つけた,<PLEASE_TRANSLATE>,{0}？　......あ。あった,<PLEASE_TRANSLATE>,{0}、ですか？　......あ。ありますね,<PLEASE_TRANSLATE>,{0}？　......あ、ありました！,<PLEASE_TRANSLATE>
confirmSuccess00,おっけー,<PLEASE_TRANSLATE>,はい！,<PLEASE_TRANSLATE>,りょーかい！,<PLEASE_TRANSLATE>,おっけーい,<PLEASE_TRANSLATE>,おけい,<PLEASE_TRANSLATE>,わかった,<PLEASE_TRANSLATE>,わかりました,<PLEASE_TRANSLATE>,おっけーい！,<PLEASE_TRANSLATE>
confirmFailed00,<button>うん</button>とか<button>いや</button>って答えてくれない？,<PLEASE_TRANSLATE>,あの......<button>はい</button>とか<button>いいえ</button>で答えてくれますか.......？　ごめんなさい......,<PLEASE_TRANSLATE>,<button>うん</button>とか<button>いや</button>とかで答えてくれない？,<PLEASE_TRANSLATE>,<button>イエス</button>とか<button>ノー</button>とかで答えてくんない？,<PLEASE_TRANSLATE>,<button>イエス</button>とか<button>ノー</button>とかで答えてくれん？,<PLEASE_TRANSLATE>,<button>うん</button>か<button>いや</button>で答えてくれない？,<PLEASE_TRANSLATE>,<button>はい</button>とか<button>いいえ</button>で答えていただけます？,<PLEASE_TRANSLATE>,え、ええと......<button>うん</button>とか<button>いや</button>って答えてほしいっす......可能なら......,<PLEASE_TRANSLATE>
checkConfirm00,奥に何かありそう......。<button>見てみる</button>べきだと思う？　<button>やめとく</button>？,<PLEASE_TRANSLATE>,奥に何か見えます......。<button>調べて</button>みるべきでしょうか......。<button>やめときます</button>......？,<PLEASE_TRANSLATE>,お......？　奥、何かあるかも。<button>見てみる</button>？　<button>やめとく</button>？,<PLEASE_TRANSLATE>,奥に何か見えるねー。<button>見てみる</button>べきー？　<button>やめとく</button>ー？,<PLEASE_TRANSLATE>,奥に何か見えるね......<button>見てみる</button>べき？　<button>やめとく</button>？,<PLEASE_TRANSLATE>,奥に何かありそうだ......。<button>見てみる</button>べき？　<button>やめとく</button>？,<PLEASE_TRANSLATE>,奥に何かありそうですね......。<button>見てみます</button>？　<button>やめときます</button>？,<PLEASE_TRANSLATE>,うーむ......奥に何かありそうかも。<button>見てみる</button>っすか？　<button>やめとく</button>？,<PLEASE_TRANSLATE>
search00,{0}を調べてみる......,<PLEASE_TRANSLATE>,{0}を調べてみます......,<PLEASE_TRANSLATE>,{0}を見てみるね,<PLEASE_TRANSLATE>,{0}を調べてみよーっと,<PLEASE_TRANSLATE>,{0}、調べてみよう,<PLEASE_TRANSLATE>,{0}を調べてみよう......,<PLEASE_TRANSLATE>,{0}を調べてみます......,<PLEASE_TRANSLATE>,{0}、見てみよー,<PLEASE_TRANSLATE>
itemNotFound00,うーん......何もないみたい,<PLEASE_TRANSLATE>,何もなかったです......,<PLEASE_TRANSLATE>,何もなかった。残念,<PLEASE_TRANSLATE>,何もないねー。ざーんねん,<PLEASE_TRANSLATE>,何もないね。ざんねん,<PLEASE_TRANSLATE>,うーん......何もないみたいだ,<PLEASE_TRANSLATE>,ええと......何もないみたいですね......,<PLEASE_TRANSLATE>,うーん......何もない！　虚無！,<PLEASE_TRANSLATE>
nothing00,何もないな......,<PLEASE_TRANSLATE>,何もないですね......,<PLEASE_TRANSLATE>,なんにもないなぁ,<PLEASE_TRANSLATE>,なーんもないねー,<PLEASE_TRANSLATE>,なんもないね,<PLEASE_TRANSLATE>,何もないな......,<PLEASE_TRANSLATE>,何もないです......,<PLEASE_TRANSLATE>,何もない......,<PLEASE_TRANSLATE>
interactTry00,{0}がある......<br>どうしよ、何してみる？,<PLEASE_TRANSLATE>,{0}があります......<br>どうしよう、何してみます......？,<PLEASE_TRANSLATE>,{0}があるね......<br>どーしよ、何してみよっか？,<PLEASE_TRANSLATE>,{0}がある......<br>どーしよっかなー、何してみるー？,<PLEASE_TRANSLATE>,{0}がある......<br>どしよ、なんしてみる？,<PLEASE_TRANSLATE>,{0}がある......<br>どうしよう。何してみる？,<PLEASE_TRANSLATE>,{0}があります......<br>どうしましょう、何してみます？,<PLEASE_TRANSLATE>,{0}があるっす......<br>どうしよ、何してみるっすか？,<PLEASE_TRANSLATE>
